game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
822780,2026-08-11 07:07,2026-08-10T23:07:00Z,波士頓紅襪 @ 多倫多藍鳥,10000,5.05,3.45,8.5,0.6367,0.3633,1.57,2.75,DraftKings,-168,+139,0.0098,-0.0551,波士頓紅襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.84,3.19,8.03,8.5,,,無大小分盤口
824887,2026-08-11 07:15,2026-08-10T23:15:00Z,紐約大都會 @ 亞特蘭大勇士,10000,4.05,4.14,8.19,0.5,0.5,2.00,2.00,DraftKings,+130,-157,0.0652,-0.1109,紐約大都會,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.23,3.94,8.17,8.0,,,無大小分盤口
823675,2026-08-11 07:40,2026-08-10T23:40:00Z,巴爾的摩金鶯 @ 明尼蘇達雙城,10000,4.19,4.19,8.38,0.4343,0.5657,2.30,1.77,DraftKings,-112,-108,-0.094,0.0465,明尼蘇達雙城,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.17,2.74,4.91,8.5,,,無大小分盤口
823018,2026-08-11 07:45,2026-08-10T23:45:00Z,費城費城人 @ 聖路易紅雀,10000,4.31,4.32,8.63,0.454,0.546,2.20,1.83,DraftKings,-109,-111,-0.0675,0.0199,聖路易紅雀,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.47,2.14,6.61,8.5,,,無大小分盤口
823998,2026-08-11 09:38,2026-08-11T01:38:00Z,德州遊騎兵 @ 洛杉磯天使,10000,3.89,3.25,7.14,0.5942,0.4058,1.68,2.46,DraftKings,-123,+102,0.0426,-0.0892,德州遊騎兵,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.64,1.67,4.31,7.0,,,無大小分盤口
823265,2026-08-11 09:40,2026-08-11T01:40:00Z,密爾瓦基釀酒人 @ 聖地牙哥教士,10000,4.02,3.82,7.85,0.4673,0.5327,2.14,1.88,DraftKings,-112,-108,-0.061,0.0135,聖地牙哥教士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.58,4.76,9.34,8.0,,,無大小分盤口
824969,2026-08-11 09:40,2026-08-11T01:40:00Z,坦帕灣光芒 @ 運動家,10000,5.19,3.53,8.72,0.7055,0.2945,1.42,3.40,DraftKings,-162,+134,0.0872,-0.1329,坦帕灣光芒,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.39,2.43,4.82,8.5,,,無大小分盤口
825048,2026-08-11 09:40,2026-08-11T01:40:00Z,科羅拉多洛磯 @ 亞利桑那響尾蛇,10000,4.44,5.32,9.76,0.3864,0.6136,2.59,1.63,DraftKings,+139,-168,-0.032,-0.0133,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.44,2.77,7.21,10.0,,,無大小分盤口
823189,2026-08-11 09:45,2026-08-11T01:45:00Z,休士頓太空人 @ 舊金山巨人,10000,4.25,3.72,7.97,0.5621,0.4379,1.78,2.28,DraftKings,-163,+135,-0.0577,0.0124,舊金山巨人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.76,2.64,7.39,8.0,,,無大小分盤口
823918,2026-08-11 10:10,2026-08-11T02:10:00Z,堪薩斯市皇家 @ 洛杉磯道奇,10000,3.54,4.74,8.28,0.3801,0.6199,2.63,1.61,DraftKings,+258,-328,0.1008,-0.1465,堪薩斯市皇家,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.71,3.47,6.18,8.5,,,無大小分盤口
