date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-07-08,823928,2026-07-09 10:10,2026-07-09T02:10:00Z,,,科羅拉多洛磯 @ 洛杉磯道奇,洛杉磯道奇,大小分未統一,不推薦,洛杉磯道奇,一致,小分,小分,接近盤口,,0.6725,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-08,822880,2026-07-09 08:05,2026-07-09T00:05:00Z,,,洛杉磯天使 @ 德州遊騎兵,德州遊騎兵,大小分未統一,不推薦,德州遊騎兵,一致,小分,大分,大小分分歧,,0.5838,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-08,824253,2026-07-09 06:40,2026-07-08T22:40:00Z,,,運動家 @ 底特律老虎,底特律老虎,勝方與大小分未統一,不推薦,運動家,模型分歧,大分,大分,接近盤口,,0.5678,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-08,823032,2026-07-09 07:45,2026-07-08T23:45:00Z,,,密爾瓦基釀酒人 @ 聖路易紅雀,密爾瓦基釀酒人,勝方與大小分未統一,不推薦,聖路易紅雀,模型分歧,大分,大分,接近盤口,,0.548,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-08,824815,2026-07-09 06:35,2026-07-08T22:35:00Z,,,芝加哥小熊 @ 巴爾的摩金鶯,芝加哥小熊,大小分未統一,不推薦,芝加哥小熊,一致,小分,小分,接近盤口,,0.5456,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-08,823279,2026-07-09 10:10,2026-07-09T02:10:00Z,,,亞利桑那響尾蛇 @ 聖地牙哥教士,聖地牙哥教士,勝方與大小分未統一,不推薦,亞利桑那響尾蛇,模型分歧,小分,大分,大小分分歧,,0.5311,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-08,823605,2026-07-09 07:10,2026-07-08T23:10:00Z,,,堪薩斯市皇家 @ 紐約大都會,紐約大都會,勝方與大小分未統一,不推薦,堪薩斯市皇家,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5289,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-08,824578,2026-07-09 07:40,2026-07-08T23:40:00Z,,,波士頓紅襪 @ 芝加哥白襪,波士頓紅襪,勝方與大小分未統一,不推薦,芝加哥白襪,模型分歧,小分,大分,大小分分歧,,0.5206,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-08,822710,2026-07-09 06:45,2026-07-08T22:45:00Z,,,休士頓太空人 @ 華盛頓國民,休士頓太空人,勝方與大小分未統一,不推薦,華盛頓國民,模型分歧,小分,大分,大小分分歧,,0.5147,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-08,823848,2026-07-09 06:40,2026-07-08T22:40:00Z,,,西雅圖水手 @ 邁阿密馬林魚,西雅圖水手,勝方與大小分未統一,不推薦,邁阿密馬林魚,模型分歧,小分,大分,大小分分歧,,0.5125,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-08,824496,2026-07-09 07:10,2026-07-08T23:10:00Z,,,費城費城人 @ 辛辛那提紅人,費城費城人,大小分未統一,不推薦,費城費城人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5108,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-08,822957,2026-07-09 06:40,2026-07-08T22:40:00Z,,,紐約洋基 @ 坦帕灣光芒,紐約洋基,勝方與大小分未統一,不推薦,坦帕灣光芒,模型分歧,小分,大分,大小分分歧,,0.5104,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-07-08,823202,2026-07-09 03:45,2026-07-08T19:45:00Z,,,多倫多藍鳥 @ 舊金山巨人,舊金山巨人,大小分未統一,不推薦,舊金山巨人,一致,小分,大分,大小分分歧,,0.5059,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-08,823684,2026-07-09 07:40,2026-07-08T23:40:00Z,,,克里夫蘭守護者 @ 明尼蘇達雙城,明尼蘇達雙城,大小分未統一,不推薦,明尼蘇達雙城,一致,小分,大分,大小分分歧,,0.5022,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-07-08,823360,2026-07-09 06:40,2026-07-08T22:40:00Z,,,亞特蘭大勇士 @ 匹茲堡海盜,匹茲堡海盜,大小分未統一,不推薦,匹茲堡海盜,一致,小分,大分,大小分分歧,,0.501,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
