game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
822781,2026-08-02 03:07,2026-08-01T19:07:00Z,聖路易紅雀 @ 多倫多藍鳥,10000,3.31,3.75,7.06,0.4082,0.5918,2.45,1.69,台灣運彩,1.98,1.52,-0.0969,-0.0661,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.1,2.85,4.95,8.5,0.279,0.721,小分
822944,2026-08-02 04:10,2026-08-01T20:10:00Z,芝加哥白襪 @ 坦帕灣光芒,10000,3.68,3.55,7.23,0.5003,0.4997,2.00,2.00,台灣運彩,2.15,1.43,0.0352,-0.1996,芝加哥白襪,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.51,2.95,7.46,8.5,0.3607,0.6393,小分
823109,2026-08-02 04:10,2026-08-01T20:10:00Z,明尼蘇達雙城 @ 西雅圖水手,10000,3.42,3.44,6.86,0.4248,0.5752,2.35,1.74,台灣運彩,2.15,1.43,-0.0403,-0.1241,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.17,2.19,5.36,7.5,0.322,0.678,小分
823594,2026-08-02 04:10,2026-08-01T20:10:00Z,邁阿密馬林魚 @ 紐約大都會,10000,3.14,3.64,6.78,0.4041,0.5959,2.47,1.68,台灣運彩,1.92,1.58,-0.1167,-0.037,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.67,2.98,6.64,8.5,0.2795,0.7205,小分
824485,2026-08-02 06:40,2026-08-01T22:40:00Z,匹茲堡海盜 @ 辛辛那提紅人,10000,4.07,3.55,7.62,0.5212,0.4788,1.92,2.09,台灣運彩,1.63,1.87,-0.0923,-0.056,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.36,2.57,6.93,8.5,0.3905,0.6095,小分
824808,2026-08-02 07:05,2026-08-01T23:05:00Z,費城費城人 @ 巴爾的摩金鶯,10000,3.89,3.66,7.55,0.4823,0.5177,2.07,1.93,台灣運彩,1.52,1.98,-0.1756,0.0126,巴爾的摩金鶯,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.81,2.97,5.78,8.5,0.3722,0.6278,小分
824162,2026-08-02 07:10,2026-08-01T23:10:00Z,德州遊騎兵 @ 休士頓太空人,10000,3.93,4.27,8.2,0.3595,0.6405,2.78,1.56,台灣運彩,1.63,1.87,-0.254,0.1057,休士頓太空人,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.62,3.77,6.38,8.5,0.4413,0.5587,小分
824405,2026-08-02 07:15,2026-08-01T23:15:00Z,亞利桑那響尾蛇 @ 克里夫蘭守護者,10000,4.01,3.46,7.47,0.4887,0.5113,2.05,1.96,台灣運彩,2.10,1.45,0.0125,-0.1784,亞利桑那響尾蛇,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,6.13,2.36,8.48,8.5,0.3731,0.6269,小分
824649,2026-08-02 07:15,2026-08-01T23:15:00Z,紐約洋基 @ 芝加哥小熊,10000,3.53,4.04,7.57,0.5252,0.4748,1.90,2.11,台灣運彩,1.53,1.97,-0.1284,-0.0328,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.88,5.47,8.35,6.5,0.5305,0.4695,大分
824890,2026-08-02 07:15,2026-08-01T23:15:00Z,華盛頓國民 @ 亞特蘭大勇士,10000,4.44,4.74,9.18,0.4594,0.5406,2.18,1.85,台灣運彩,2.33,1.38,0.0302,-0.184,華盛頓國民,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.65,3.33,8.98,9.5,0.403,0.597,小分
824326,2026-08-02 08:10,2026-08-02T00:10:00Z,堪薩斯市皇家 @ 科羅拉多洛磯,10000,4.11,4.05,8.16,0.4639,0.5361,2.16,1.87,台灣運彩,1.87,1.63,-0.0709,-0.0774,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,1.82,2.27,4.09,11.5,0.11,0.89,小分
823269,2026-08-02 08:40,2026-08-02T00:40:00Z,舊金山巨人 @ 聖地牙哥教士,10000,3.52,3.92,7.44,0.4369,0.5631,2.29,1.78,台灣運彩,1.92,1.58,-0.0839,-0.0698,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.08,3.63,6.71,8.5,0.3678,0.6322,小分
