date,game_pk,game_time_tw,game_time_utc,sportsbook,captured_at_tw,matchup_zh,prediction_zh,unified_decision,unified_direction,score_pick_zh,score_alignment,monte_carlo_totals_pick_zh,official_totals_pick_zh,totals_alignment,moneyline,confidence,market_implied_prob,edge,unit,status,settlement,skip_reason,ticket_tier
2026-09-27,824542,2026-09-28 03:10,2026-09-27T19:10:00Z,,,科羅拉多洛磯 @ 芝加哥白襪,芝加哥白襪,大小分未統一,不推薦,芝加哥白襪,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.6142,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-27,823731,2026-09-28 03:10,2026-09-27T19:10:00Z,,,聖路易紅雀 @ 密爾瓦基釀酒人,密爾瓦基釀酒人,大小分未統一,不推薦,密爾瓦基釀酒人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5882,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-27,823490,2026-09-28 03:20,2026-09-27T19:20:00Z,,,巴爾的摩金鶯 @ 紐約洋基,紐約洋基,大小分未統一,不推薦,紐約洋基,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5848,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-27,823084,2026-09-28 03:10,2026-09-27T19:10:00Z,,,洛杉磯天使 @ 西雅圖水手,西雅圖水手,大小分未統一,不推薦,西雅圖水手,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5641,,,,Scheduled,,整合方向未統一：大小分未統一,觀察
2026-09-27,824217,2026-09-28 03:10,2026-09-27T19:10:00Z,,,匹茲堡海盜 @ 底特律老虎,底特律老虎,勝方與大小分未統一,不推薦,底特律老虎,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5475,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-27,822761,2026-09-28 03:07,2026-09-27T19:07:00Z,,,辛辛那提紅人 @ 多倫多藍鳥,多倫多藍鳥,勝方與大小分未統一,不推薦,多倫多藍鳥,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5459,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-27,823164,2026-09-28 03:05,2026-09-27T19:05:00Z,,,洛杉磯道奇 @ 舊金山巨人,洛杉磯道奇,勝方與大小分未統一,不推薦,洛杉磯道奇,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5371,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-27,823246,2026-09-28 03:10,2026-09-27T19:10:00Z,,,亞利桑那響尾蛇 @ 聖地牙哥教士,聖地牙哥教士,勝方與大小分未統一,不推薦,亞利桑那響尾蛇,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5353,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-27,823408,2026-09-28 03:05,2026-09-27T19:05:00Z,,,坦帕灣光芒 @ 費城費城人,費城費城人,勝方與大小分未統一,不推薦,坦帕灣光芒,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5259,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-27,824948,2026-09-28 03:05,2026-09-27T19:05:00Z,,,休士頓太空人 @ 運動家,休士頓太空人,勝方與大小分未統一,不推薦,休士頓太空人,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5225,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-27,822679,2026-09-28 03:05,2026-09-27T19:05:00Z,,,紐約大都會 @ 華盛頓國民,紐約大都會,勝方與大小分未統一,不推薦,紐約大都會,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.5129,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-27,823650,2026-09-28 03:10,2026-09-27T19:10:00Z,,,德州遊騎兵 @ 明尼蘇達雙城,德州遊騎兵,勝方與大小分未統一,不推薦,明尼蘇達雙城,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5093,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-27,824705,2026-09-28 03:05,2026-09-27T19:05:00Z,,,芝加哥小熊 @ 波士頓紅襪,波士頓紅襪,勝方與大小分未統一,不推薦,芝加哥小熊,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.509,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-27,823814,2026-09-28 03:10,2026-09-27T19:10:00Z,,,亞特蘭大勇士 @ 邁阿密馬林魚,亞特蘭大勇士,勝方與大小分未統一,不推薦,亞特蘭大勇士,一致,無大小分盤口,-,無台灣運彩大小分盤口,,0.509,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
2026-09-27,824055,2026-09-28 03:10,2026-09-27T19:10:00Z,,,克里夫蘭守護者 @ 堪薩斯市皇家,堪薩斯市皇家,勝方與大小分未統一,不推薦,克里夫蘭守護者,模型分歧,無大小分盤口,-,無台灣運彩大小分盤口,,0.5029,,,,Scheduled,,整合方向未統一：勝方與大小分未統一,觀察
