game_pk,game_time_tw,game_time_utc,matchup_zh,simulations,avg_away_score,avg_home_score,avg_total,away_win_prob,home_win_prob,away_fair_odds,home_fair_odds,sportsbook,away_market_odds,home_market_odds,away_edge,home_edge,moneyline_pick,lineup_source,source,data_quality,raw_avg_away_score,raw_avg_home_score,raw_avg_total,total_line,over_prob,under_prob,totals_pick
823518,2026-07-23 01:05,2026-07-22T17:05:00Z,匹茲堡海盜 @ 紐約洋基,10000,5.21,4.9,10.11,0.5036,0.4964,1.99,2.01,台灣運彩,2.20,1.42,0.0491,-0.2078,匹茲堡海盜,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.4,2.65,8.06,9.5,0.5024,0.4976,大分
824735,2026-07-23 01:35,2026-07-22T17:35:00Z,巴爾的摩金鶯 @ 波士頓紅襪,10000,3.88,4.93,8.81,0.3979,0.6021,2.51,1.66,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.18,4.78,9.96,9.5,0.4187,0.5813,小分
823761,2026-07-23 02:10,2026-07-22T18:10:00Z,紐約大都會 @ 密爾瓦基釀酒人,10000,4.09,4.78,8.87,0.3988,0.6012,2.51,1.66,台灣運彩,2.00,1.50,-0.1012,-0.0655,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.49,4.01,8.5,7.5,0.5435,0.4565,大分
824083,2026-07-23 02:10,2026-07-22T18:10:00Z,舊金山巨人 @ 堪薩斯市皇家,10000,5.2,4.48,9.68,0.5252,0.4748,1.90,2.11,台灣運彩,1.68,1.82,-0.07,-0.0747,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,2.61,2.46,5.07,8.5,0.6372,0.3628,大分
824327,2026-07-23 03:10,2026-07-22T19:10:00Z,華盛頓國民 @ 科羅拉多洛磯,10000,5.72,5.33,11.05,0.5905,0.4095,1.69,2.44,台灣運彩,1.55,1.95,-0.0547,-0.1033,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.05,2.97,7.02,11.5,0.3973,0.6027,小分
823110,2026-07-23 03:40,2026-07-22T19:40:00Z,辛辛那提紅人 @ 西雅圖水手,10000,3.85,4.53,8.38,0.3592,0.6408,2.78,1.56,台灣運彩,2.05,1.48,-0.1286,-0.0349,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.99,2.6,6.59,8.5,0.4656,0.5344,小分
825055,2026-07-23 03:40,2026-07-22T19:40:00Z,運動家 @ 亞利桑那響尾蛇,10000,4.81,5.45,10.26,0.4092,0.5908,2.44,1.69,台灣運彩,1.85,1.65,-0.1313,-0.0153,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.33,2.51,5.84,9.5,0.4748,0.5252,小分
824004,2026-07-23 04:07,2026-07-22T20:07:00Z,聖路易紅雀 @ 洛杉磯天使,10000,4.59,4.08,8.67,0.5646,0.4354,1.77,2.30,台灣運彩,1.88,1.62,0.0327,-0.1819,聖路易紅雀,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.05,2.21,5.26,8.5,0.4046,0.5954,小分
823438,2026-07-23 06:40,2026-07-22T22:40:00Z,洛杉磯道奇 @ 費城費城人,10000,5.34,4.53,9.87,0.4993,0.5007,2.00,2.00,台灣運彩,1.55,1.95,-0.1459,-0.0121,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.92,3.89,7.81,9.5,0.4756,0.5244,小分
824408,2026-07-23 06:40,2026-07-22T22:40:00Z,明尼蘇達雙城 @ 克里夫蘭守護者,10000,4.54,4.33,8.87,0.4549,0.5451,2.20,1.83,台灣運彩,1.90,1.60,-0.0714,-0.0799,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.77,2.56,6.34,7.5,0.667,0.333,大分
823519,2026-07-23 07:05,2026-07-22T23:05:00Z,匹茲堡海盜 @ 紐約洋基,10000,5.0,4.78,9.78,0.5005,0.4995,2.00,2.00,,,,,,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.39,2.62,8.02,9.5,0.5005,0.4995,大分
822784,2026-07-23 07:07,2026-07-22T23:07:00Z,坦帕灣光芒 @ 多倫多藍鳥,10000,4.7,4.02,8.72,0.5707,0.4293,1.75,2.33,台灣運彩,1.82,1.68,0.0212,-0.1659,坦帕灣光芒,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.52,2.64,6.16,7.5,0.6468,0.3532,大分
824732,2026-07-23 07:10,2026-07-22T23:10:00Z,巴爾的摩金鶯 @ 波士頓紅襪,10000,3.89,4.91,8.8,0.4309,0.5691,2.32,1.76,台灣運彩,2.00,1.50,-0.0691,-0.0976,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,5.07,4.3,9.38,9.5,0.3777,0.6223,小分
824896,2026-07-23 07:15,2026-07-22T23:15:00Z,聖地牙哥教士 @ 亞特蘭大勇士,10000,4.46,5.43,9.89,0.3865,0.6135,2.59,1.63,台灣運彩,1.85,1.65,-0.154,0.0074,亞特蘭大勇士,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.66,4.64,8.3,8.5,0.6275,0.3725,大分
822873,2026-07-23 08:05,2026-07-23T00:05:00Z,芝加哥白襪 @ 德州遊騎兵,10000,4.71,4.71,9.42,0.5529,0.4471,1.81,2.24,台灣運彩,1.75,1.75,-0.0185,-0.1243,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.14,4.21,7.35,8.5,0.5409,0.4591,大分
824166,2026-07-23 08:10,2026-07-23T00:10:00Z,邁阿密馬林魚 @ 休士頓太空人,10000,4.91,4.75,9.66,0.5781,0.4219,1.73,2.37,台灣運彩,1.87,1.63,0.0433,-0.1916,邁阿密馬林魚,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,4.37,3.3,7.66,8.5,0.5762,0.4238,大分
824650,2026-07-23 08:10,2026-07-23T00:10:00Z,底特律老虎 @ 芝加哥小熊,10000,4.75,5.13,9.88,0.488,0.512,2.05,1.95,台灣運彩,1.85,1.65,-0.0525,-0.0941,不推薦,projected_recent_lineup_order,unified_expected_runs_v1_adjusted_monte_carlo,可用,3.78,6.79,10.57,7.5,0.6371,0.3629,大分
